contestId,index,timeLimit,memoryLimit
475,A,No Time Limit,No Memory Limit
474,F,No Time Limit,No Memory Limit
474,E,No Time Limit,No Memory Limit
474,D,No Time Limit,No Memory Limit
474,C,No Time Limit,No Memory Limit
474,B,No Time Limit,No Memory Limit
474,A,No Time Limit,No Memory Limit
472,G,No Time Limit,No Memory Limit
472,F,No Time Limit,No Memory Limit
472,E,No Time Limit,No Memory Limit
472,D,No Time Limit,No Memory Limit
472,C,No Time Limit,No Memory Limit
472,B,No Time Limit,No Memory Limit
472,A,No Time Limit,No Memory Limit
471,E,No Time Limit,No Memory Limit
471,D,No Time Limit,No Memory Limit
471,C,No Time Limit,No Memory Limit
471,B,No Time Limit,No Memory Limit
471,A,No Time Limit,No Memory Limit
470,H,No Time Limit,No Memory Limit
470,G,No Time Limit,No Memory Limit
470,F,No Time Limit,No Memory Limit
470,E,No Time Limit,No Memory Limit
470,D,No Time Limit,No Memory Limit
470,C,No Time Limit,No Memory Limit
470,B,No Time Limit,No Memory Limit
470,A,No Time Limit,No Memory Limit
469,B,No Time Limit,No Memory Limit
469,A,No Time Limit,No Memory Limit
468,E,No Time Limit,No Memory Limit
468,D,No Time Limit,No Memory Limit
468,C,No Time Limit,No Memory Limit
468,B,No Time Limit,No Memory Limit
468,A,No Time Limit,No Memory Limit
467,E,No Time Limit,No Memory Limit
467,D,No Time Limit,No Memory Limit
467,C,No Time Limit,No Memory Limit
467,B,No Time Limit,No Memory Limit
467,A,No Time Limit,No Memory Limit
466,E,No Time Limit,No Memory Limit
466,D,No Time Limit,No Memory Limit
466,C,No Time Limit,No Memory Limit
466,B,No Time Limit,No Memory Limit
466,A,No Time Limit,No Memory Limit
465,B,No Time Limit,No Memory Limit
465,A,No Time Limit,No Memory Limit
464,E,No Time Limit,No Memory Limit
464,D,No Time Limit,No Memory Limit
464,C,No Time Limit,No Memory Limit
464,B,No Time Limit,No Memory Limit
464,A,No Time Limit,No Memory Limit
463,E,No Time Limit,No Memory Limit
463,D,No Time Limit,No Memory Limit
463,C,No Time Limit,No Memory Limit
463,B,No Time Limit,No Memory Limit
463,A,No Time Limit,No Memory Limit
462,B,No Time Limit,No Memory Limit
462,A,No Time Limit,No Memory Limit
461,E,No Time Limit,No Memory Limit
461,D,No Time Limit,No Memory Limit
461,C,No Time Limit,No Memory Limit
461,B,No Time Limit,No Memory Limit
461,A,No Time Limit,No Memory Limit
460,E,No Time Limit,No Memory Limit
460,D,No Time Limit,No Memory Limit
460,C,No Time Limit,No Memory Limit
460,B,No Time Limit,No Memory Limit
460,A,No Time Limit,No Memory Limit
459,E,No Time Limit,No Memory Limit
459,D,No Time Limit,No Memory Limit
459,C,No Time Limit,No Memory Limit
459,B,No Time Limit,No Memory Limit
459,A,No Time Limit,No Memory Limit
457,F,No Time Limit,No Memory Limit
457,E,No Time Limit,No Memory Limit
457,D,No Time Limit,No Memory Limit
457,C,No Time Limit,No Memory Limit
457,B,No Time Limit,No Memory Limit
457,A,No Time Limit,No Memory Limit
456,B,No Time Limit,No Memory Limit
456,A,No Time Limit,No Memory Limit
455,E,No Time Limit,No Memory Limit
455,D,No Time Limit,No Memory Limit
455,C,No Time Limit,No Memory Limit
455,B,No Time Limit,No Memory Limit
455,A,No Time Limit,No Memory Limit
454,B,No Time Limit,No Memory Limit
454,A,No Time Limit,No Memory Limit
453,E,No Time Limit,No Memory Limit
453,D,No Time Limit,No Memory Limit
453,C,No Time Limit,No Memory Limit
453,B,No Time Limit,No Memory Limit
453,A,No Time Limit,No Memory Limit
452,F,No Time Limit,No Memory Limit
452,E,No Time Limit,No Memory Limit
452,D,No Time Limit,No Memory Limit
452,C,No Time Limit,No Memory Limit
452,B,No Time Limit,No Memory Limit
452,A,No Time Limit,No Memory Limit
451,E,No Time Limit,No Memory Limit
451,D,No Time Limit,No Memory Limit
451,C,No Time Limit,No Memory Limit
451,B,No Time Limit,No Memory Limit
451,A,No Time Limit,No Memory Limit
450,B,No Time Limit,No Memory Limit
450,A,No Time Limit,No Memory Limit
449,E,No Time Limit,No Memory Limit
449,D,No Time Limit,No Memory Limit
449,C,No Time Limit,No Memory Limit
449,B,No Time Limit,No Memory Limit
449,A,No Time Limit,No Memory Limit
448,E,No Time Limit,No Memory Limit
448,D,No Time Limit,No Memory Limit
448,C,No Time Limit,No Memory Limit
448,B,No Time Limit,No Memory Limit
448,A,No Time Limit,No Memory Limit
447,B,No Time Limit,No Memory Limit
447,A,No Time Limit,No Memory Limit
446,E,No Time Limit,No Memory Limit
446,D,No Time Limit,No Memory Limit
446,C,No Time Limit,No Memory Limit
446,B,No Time Limit,No Memory Limit
446,A,No Time Limit,No Memory Limit
445,B,No Time Limit,No Memory Limit
445,A,No Time Limit,No Memory Limit
444,E,No Time Limit,No Memory Limit
444,D,No Time Limit,No Memory Limit
444,C,No Time Limit,No Memory Limit
444,B,No Time Limit,No Memory Limit
444,A,No Time Limit,No Memory Limit
443,B,No Time Limit,No Memory Limit
443,A,No Time Limit,No Memory Limit
442,E,No Time Limit,No Memory Limit
442,D,No Time Limit,No Memory Limit
442,C,No Time Limit,No Memory Limit
442,B,No Time Limit,No Memory Limit
442,A,No Time Limit,No Memory Limit
441,E,No Time Limit,No Memory Limit
441,D,No Time Limit,No Memory Limit
441,C,No Time Limit,No Memory Limit
441,B,No Time Limit,No Memory Limit
441,A,No Time Limit,No Memory Limit
440,D,No Time Limit,No Memory Limit
440,C,No Time Limit,No Memory Limit
440,B,No Time Limit,No Memory Limit
440,A,No Time Limit,No Memory Limit
439,E,No Time Limit,No Memory Limit
439,D,No Time Limit,No Memory Limit
439,C,No Time Limit,No Memory Limit
439,B,No Time Limit,No Memory Limit
439,A,No Time Limit,No Memory Limit
438,E,No Time Limit,No Memory Limit
438,D,No Time Limit,No Memory Limit
437,E,No Time Limit,No Memory Limit
437,D,No Time Limit,No Memory Limit
437,C,No Time Limit,No Memory Limit
437,B,No Time Limit,No Memory Limit
437,A,No Time Limit,No Memory Limit
436,F,No Time Limit,No Memory Limit
436,E,No Time Limit,No Memory Limit
436,D,No Time Limit,No Memory Limit
436,C,No Time Limit,No Memory Limit
436,B,No Time Limit,No Memory Limit
436,A,No Time Limit,No Memory Limit
435,E,No Time Limit,No Memory Limit
435,D,No Time Limit,No Memory Limit
435,C,No Time Limit,No Memory Limit
435,B,No Time Limit,No Memory Limit
435,A,No Time Limit,No Memory Limit
434,E,No Time Limit,No Memory Limit
434,D,No Time Limit,No Memory Limit
433,E,No Time Limit,No Memory Limit
433,D,No Time Limit,No Memory Limit
433,C,No Time Limit,No Memory Limit
433,B,No Time Limit,No Memory Limit
433,A,No Time Limit,No Memory Limit
432,E,No Time Limit,No Memory Limit
432,D,No Time Limit,No Memory Limit
432,C,No Time Limit,No Memory Limit
432,B,No Time Limit,No Memory Limit
432,A,No Time Limit,No Memory Limit
431,E,No Time Limit,No Memory Limit
431,D,No Time Limit,No Memory Limit
431,C,No Time Limit,No Memory Limit
431,B,No Time Limit,No Memory Limit
431,A,No Time Limit,No Memory Limit
430,B,No Time Limit,No Memory Limit
430,A,No Time Limit,No Memory Limit
429,E,No Time Limit,No Memory Limit
429,D,No Time Limit,No Memory Limit
429,C,No Time Limit,No Memory Limit
429,B,No Time Limit,No Memory Limit
429,A,No Time Limit,No Memory Limit
427,E,No Time Limit,No Memory Limit
427,D,No Time Limit,No Memory Limit
427,C,No Time Limit,No Memory Limit
427,B,No Time Limit,No Memory Limit
427,A,No Time Limit,No Memory Limit
426,B,No Time Limit,No Memory Limit
426,A,No Time Limit,No Memory Limit
425,E,No Time Limit,No Memory Limit
425,D,No Time Limit,No Memory Limit
425,C,No Time Limit,No Memory Limit
425,B,No Time Limit,No Memory Limit
425,A,No Time Limit,No Memory Limit
424,E,No Time Limit,No Memory Limit
424,D,No Time Limit,No Memory Limit
424,C,No Time Limit,No Memory Limit
424,B,No Time Limit,No Memory Limit
424,A,No Time Limit,No Memory Limit
421,D,No Time Limit,No Memory Limit
421,A,No Time Limit,No Memory Limit
420,E,No Time Limit,No Memory Limit
420,D,No Time Limit,No Memory Limit
420,C,No Time Limit,No Memory Limit
420,B,No Time Limit,No Memory Limit
420,A,No Time Limit,No Memory Limit
418,E,No Time Limit,No Memory Limit
418,D,No Time Limit,No Memory Limit
417,E,No Time Limit,No Memory Limit
417,D,No Time Limit,No Memory Limit
417,C,No Time Limit,No Memory Limit
417,B,No Time Limit,No Memory Limit
417,A,No Time Limit,No Memory Limit
416,E,No Time Limit,No Memory Limit
416,D,No Time Limit,No Memory Limit
416,C,No Time Limit,No Memory Limit
416,B,No Time Limit,No Memory Limit
416,A,No Time Limit,No Memory Limit
415,B,No Time Limit,No Memory Limit
415,A,No Time Limit,No Memory Limit
414,E,No Time Limit,No Memory Limit
414,D,No Time Limit,No Memory Limit
414,C,No Time Limit,No Memory Limit
414,B,No Time Limit,No Memory Limit
414,A,No Time Limit,No Memory Limit
413,E,No Time Limit,No Memory Limit
413,D,No Time Limit,No Memory Limit
413,C,No Time Limit,No Memory Limit
413,B,No Time Limit,No Memory Limit
413,A,No Time Limit,No Memory Limit
412,E,No Time Limit,No Memory Limit
412,D,No Time Limit,No Memory Limit
412,C,No Time Limit,No Memory Limit
412,B,No Time Limit,No Memory Limit
412,A,No Time Limit,No Memory Limit
411,C,No Time Limit,No Memory Limit
411,B,No Time Limit,No Memory Limit
411,A,No Time Limit,No Memory Limit
409,I,No Time Limit,No Memory Limit
409,H,No Time Limit,No Memory Limit
409,G,No Time Limit,No Memory Limit
409,F,No Time Limit,No Memory Limit
409,E,No Time Limit,No Memory Limit
409,D,No Time Limit,No Memory Limit
409,C,No Time Limit,No Memory Limit
409,B,No Time Limit,No Memory Limit
409,A,No Time Limit,No Memory Limit
408,B,No Time Limit,No Memory Limit
408,A,No Time Limit,No Memory Limit
407,E,No Time Limit,No Memory Limit
407,D,No Time Limit,No Memory Limit
407,C,No Time Limit,No Memory Limit
407,B,No Time Limit,No Memory Limit
407,A,No Time Limit,No Memory Limit
406,E,No Time Limit,No Memory Limit
406,D,No Time Limit,No Memory Limit
405,E,No Time Limit,No Memory Limit
405,D,No Time Limit,No Memory Limit
405,C,No Time Limit,No Memory Limit
405,B,No Time Limit,No Memory Limit
405,A,No Time Limit,No Memory Limit
404,E,No Time Limit,No Memory Limit
404,D,No Time Limit,No Memory Limit
404,C,No Time Limit,No Memory Limit
404,B,No Time Limit,No Memory Limit
404,A,No Time Limit,No Memory Limit
403,E,No Time Limit,No Memory Limit
403,D,No Time Limit,No Memory Limit
402,E,No Time Limit,No Memory Limit
402,D,No Time Limit,No Memory Limit
402,C,No Time Limit,No Memory Limit
402,B,No Time Limit,No Memory Limit
402,A,No Time Limit,No Memory Limit
401,E,No Time Limit,No Memory Limit
401,D,No Time Limit,No Memory Limit
401,C,No Time Limit,No Memory Limit
401,B,No Time Limit,No Memory Limit
401,A,No Time Limit,No Memory Limit
400,E,No Time Limit,No Memory Limit
400,D,No Time Limit,No Memory Limit
400,C,No Time Limit,No Memory Limit
400,B,No Time Limit,No Memory Limit
400,A,No Time Limit,No Memory Limit
399,B,No Time Limit,No Memory Limit
399,A,No Time Limit,No Memory Limit
398,E,No Time Limit,No Memory Limit
398,D,No Time Limit,No Memory Limit
398,C,No Time Limit,No Memory Limit
398,B,No Time Limit,No Memory Limit
398,A,No Time Limit,No Memory Limit
397,B,No Time Limit,No Memory Limit
397,A,No Time Limit,No Memory Limit
396,E,No Time Limit,No Memory Limit
396,D,No Time Limit,No Memory Limit
396,C,No Time Limit,No Memory Limit
396,B,No Time Limit,No Memory Limit
396,A,No Time Limit,No Memory Limit
394,E,No Time Limit,No Memory Limit
394,D,No Time Limit,No Memory Limit
394,C,No Time Limit,No Memory Limit
394,B,No Time Limit,No Memory Limit
394,A,No Time Limit,No Memory Limit
393,B,No Time Limit,No Memory Limit
393,A,No Time Limit,No Memory Limit
392,E,No Time Limit,No Memory Limit
392,D,No Time Limit,No Memory Limit
392,C,No Time Limit,No Memory Limit
392,B,No Time Limit,No Memory Limit
392,A,No Time Limit,No Memory Limit
391,F3,No Time Limit,No Memory Limit
391,F2,No Time Limit,No Memory Limit
391,F1,No Time Limit,No Memory Limit
391,E2,No Time Limit,No Memory Limit
391,E1,No Time Limit,No Memory Limit
391,D2,No Time Limit,No Memory Limit
391,D1,No Time Limit,No Memory Limit
391,C3,No Time Limit,No Memory Limit
391,C2,No Time Limit,No Memory Limit
391,C1,No Time Limit,No Memory Limit
391,B,No Time Limit,No Memory Limit
391,A,No Time Limit,No Memory Limit
390,E,No Time Limit,No Memory Limit
390,D,No Time Limit,No Memory Limit
390,C,No Time Limit,No Memory Limit
390,B,No Time Limit,No Memory Limit
390,A,No Time Limit,No Memory Limit
389,B,No Time Limit,No Memory Limit
389,A,No Time Limit,No Memory Limit
388,E,No Time Limit,No Memory Limit
388,D,No Time Limit,No Memory Limit
388,C,No Time Limit,No Memory Limit
388,B,No Time Limit,No Memory Limit
388,A,No Time Limit,No Memory Limit
387,E,No Time Limit,No Memory Limit
387,D,No Time Limit,No Memory Limit
387,C,No Time Limit,No Memory Limit
387,B,No Time Limit,No Memory Limit
387,A,No Time Limit,No Memory Limit
386,D,No Time Limit,No Memory Limit
386,C,No Time Limit,No Memory Limit
386,B,No Time Limit,No Memory Limit
386,A,No Time Limit,No Memory Limit
385,E,No Time Limit,No Memory Limit
385,D,No Time Limit,No Memory Limit
385,C,No Time Limit,No Memory Limit
385,B,No Time Limit,No Memory Limit
385,A,No Time Limit,No Memory Limit
384,B,No Time Limit,No Memory Limit
384,A,No Time Limit,No Memory Limit
383,E,No Time Limit,No Memory Limit
383,D,No Time Limit,No Memory Limit
383,C,No Time Limit,No Memory Limit
383,B,No Time Limit,No Memory Limit
383,A,No Time Limit,No Memory Limit
382,E,No Time Limit,No Memory Limit
382,D,No Time Limit,No Memory Limit
382,C,No Time Limit,No Memory Limit
382,B,No Time Limit,No Memory Limit
382,A,No Time Limit,No Memory Limit
381,B,No Time Limit,No Memory Limit
381,A,No Time Limit,No Memory Limit
380,E,No Time Limit,No Memory Limit
380,D,No Time Limit,No Memory Limit
380,C,No Time Limit,No Memory Limit
380,B,No Time Limit,No Memory Limit
380,A,No Time Limit,No Memory Limit
379,G,No Time Limit,No Memory Limit
379,F,No Time Limit,No Memory Limit
379,E,No Time Limit,No Memory Limit
379,D,No Time Limit,No Memory Limit
379,C,No Time Limit,No Memory Limit
379,B,No Time Limit,No Memory Limit
379,A,No Time Limit,No Memory Limit
378,B,No Time Limit,No Memory Limit
378,A,No Time Limit,No Memory Limit
377,E,No Time Limit,No Memory Limit
377,D,No Time Limit,No Memory Limit
377,C,No Time Limit,No Memory Limit
377,B,No Time Limit,No Memory Limit
377,A,No Time Limit,No Memory Limit
376,B,No Time Limit,No Memory Limit
376,A,No Time Limit,No Memory Limit
375,E,No Time Limit,No Memory Limit
375,D,No Time Limit,No Memory Limit
375,C,No Time Limit,No Memory Limit
375,B,No Time Limit,No Memory Limit
375,A,No Time Limit,No Memory Limit
374,E,No Time Limit,No Memory Limit
374,D,No Time Limit,No Memory Limit
374,C,No Time Limit,No Memory Limit
374,B,No Time Limit,No Memory Limit
374,A,No Time Limit,No Memory Limit
373,B,No Time Limit,No Memory Limit
373,A,No Time Limit,No Memory Limit
372,E,No Time Limit,No Memory Limit
372,D,No Time Limit,No Memory Limit
372,C,No Time Limit,No Memory Limit
372,B,No Time Limit,No Memory Limit
372,A,No Time Limit,No Memory Limit
371,E,No Time Limit,No Memory Limit
371,D,No Time Limit,No Memory Limit
371,C,No Time Limit,No Memory Limit
371,B,No Time Limit,No Memory Limit
371,A,No Time Limit,No Memory Limit
370,E,No Time Limit,No Memory Limit
370,D,No Time Limit,No Memory Limit
370,C,No Time Limit,No Memory Limit
370,B,No Time Limit,No Memory Limit
370,A,No Time Limit,No Memory Limit
369,E,No Time Limit,No Memory Limit
369,D,No Time Limit,No Memory Limit
369,C,No Time Limit,No Memory Limit
369,B,No Time Limit,No Memory Limit
369,A,No Time Limit,No Memory Limit
368,B,No Time Limit,No Memory Limit
368,A,No Time Limit,No Memory Limit
367,E,No Time Limit,No Memory Limit
367,D,No Time Limit,No Memory Limit
367,C,No Time Limit,No Memory Limit
367,B,No Time Limit,No Memory Limit
367,A,No Time Limit,No Memory Limit
366,E,No Time Limit,No Memory Limit
366,D,No Time Limit,No Memory Limit
366,C,No Time Limit,No Memory Limit
366,B,No Time Limit,No Memory Limit
366,A,No Time Limit,No Memory Limit
365,B,No Time Limit,No Memory Limit
365,A,No Time Limit,No Memory Limit
364,E,No Time Limit,No Memory Limit
364,D,No Time Limit,No Memory Limit
364,C,No Time Limit,No Memory Limit
364,B,No Time Limit,No Memory Limit
364,A,No Time Limit,No Memory Limit
363,E,No Time Limit,No Memory Limit
363,D,No Time Limit,No Memory Limit
363,C,No Time Limit,No Memory Limit
363,B,No Time Limit,No Memory Limit
363,A,No Time Limit,No Memory Limit
362,E,No Time Limit,No Memory Limit
362,D,No Time Limit,No Memory Limit
362,C,No Time Limit,No Memory Limit
362,B,No Time Limit,No Memory Limit
362,A,No Time Limit,No Memory Limit
361,B,No Time Limit,No Memory Limit
361,A,No Time Limit,No Memory Limit
360,E,No Time Limit,No Memory Limit
360,D,No Time Limit,No Memory Limit
360,C,No Time Limit,No Memory Limit
360,B,No Time Limit,No Memory Limit
360,A,No Time Limit,No Memory Limit
359,E,No Time Limit,No Memory Limit
359,D,No Time Limit,No Memory Limit
359,C,No Time Limit,No Memory Limit
359,B,No Time Limit,No Memory Limit
359,A,No Time Limit,No Memory Limit
358,E,No Time Limit,No Memory Limit
358,D,No Time Limit,No Memory Limit
358,C,No Time Limit,No Memory Limit
358,B,No Time Limit,No Memory Limit
358,A,No Time Limit,No Memory Limit
357,B,No Time Limit,No Memory Limit
357,A,No Time Limit,No Memory Limit
356,E,No Time Limit,No Memory Limit
356,D,No Time Limit,No Memory Limit
356,C,No Time Limit,No Memory Limit
356,B,No Time Limit,No Memory Limit
356,A,No Time Limit,No Memory Limit
355,B,No Time Limit,No Memory Limit
355,A,No Time Limit,No Memory Limit
354,E,No Time Limit,No Memory Limit
354,D,No Time Limit,No Memory Limit
354,C,No Time Limit,No Memory Limit
354,B,No Time Limit,No Memory Limit
354,A,No Time Limit,No Memory Limit
353,E,No Time Limit,No Memory Limit
353,D,No Time Limit,No Memory Limit
353,C,No Time Limit,No Memory Limit
353,B,No Time Limit,No Memory Limit
353,A,No Time Limit,No Memory Limit
352,B,No Time Limit,No Memory Limit
352,A,No Time Limit,No Memory Limit
351,E,No Time Limit,No Memory Limit
351,D,No Time Limit,No Memory Limit
351,C,No Time Limit,No Memory Limit
351,B,No Time Limit,No Memory Limit
351,A,No Time Limit,No Memory Limit
350,E,No Time Limit,No Memory Limit
350,D,No Time Limit,No Memory Limit
350,C,No Time Limit,No Memory Limit
350,B,No Time Limit,No Memory Limit
350,A,No Time Limit,No Memory Limit
349,B,No Time Limit,No Memory Limit
349,A,No Time Limit,No Memory Limit
348,E,No Time Limit,No Memory Limit
348,D,No Time Limit,No Memory Limit
348,C,No Time Limit,No Memory Limit
348,B,No Time Limit,No Memory Limit
348,A,No Time Limit,No Memory Limit
347,B,No Time Limit,No Memory Limit
347,A,No Time Limit,No Memory Limit
346,E,No Time Limit,No Memory Limit
346,D,No Time Limit,No Memory Limit
346,C,No Time Limit,No Memory Limit
346,B,No Time Limit,No Memory Limit
346,A,No Time Limit,No Memory Limit
345,G,No Time Limit,No Memory Limit
345,F,No Time Limit,No Memory Limit
345,E,No Time Limit,No Memory Limit
345,D,No Time Limit,No Memory Limit
345,C,No Time Limit,No Memory Limit
345,B,No Time Limit,No Memory Limit
345,A,No Time Limit,No Memory Limit
344,B,No Time Limit,No Memory Limit
344,A,No Time Limit,No Memory Limit
343,E,No Time Limit,No Memory Limit
343,D,No Time Limit,No Memory Limit
343,C,No Time Limit,No Memory Limit
343,B,No Time Limit,No Memory Limit
343,A,No Time Limit,No Memory Limit
342,E,No Time Limit,No Memory Limit
342,D,No Time Limit,No Memory Limit
342,C,No Time Limit,No Memory Limit
342,B,No Time Limit,No Memory Limit
342,A,No Time Limit,No Memory Limit
341,E,No Time Limit,No Memory Limit
341,D,No Time Limit,No Memory Limit
340,E,No Time Limit,No Memory Limit
340,D,No Time Limit,No Memory Limit
340,C,No Time Limit,No Memory Limit
340,B,No Time Limit,No Memory Limit
340,A,No Time Limit,No Memory Limit
339,E,No Time Limit,No Memory Limit
339,D,No Time Limit,No Memory Limit
339,C,No Time Limit,No Memory Limit
339,B,No Time Limit,No Memory Limit
339,A,No Time Limit,No Memory Limit
338,E,No Time Limit,No Memory Limit
338,D,No Time Limit,No Memory Limit
337,E,No Time Limit,No Memory Limit
337,D,No Time Limit,No Memory Limit
337,C,No Time Limit,No Memory Limit
337,B,No Time Limit,No Memory Limit
337,A,No Time Limit,No Memory Limit
336,E,No Time Limit,No Memory Limit
336,D,No Time Limit,No Memory Limit
336,C,No Time Limit,No Memory Limit
336,B,No Time Limit,No Memory Limit
336,A,No Time Limit,No Memory Limit
335,F,No Time Limit,No Memory Limit
335,E,No Time Limit,No Memory Limit
335,D,No Time Limit,No Memory Limit
335,C,No Time Limit,No Memory Limit
335,B,No Time Limit,No Memory Limit
335,A,No Time Limit,No Memory Limit
334,B,No Time Limit,No Memory Limit
334,A,No Time Limit,No Memory Limit
333,E,No Time Limit,No Memory Limit
333,D,No Time Limit,No Memory Limit
333,C,No Time Limit,No Memory Limit
333,B,No Time Limit,No Memory Limit
333,A,No Time Limit,No Memory Limit
332,E,No Time Limit,No Memory Limit
332,D,No Time Limit,No Memory Limit
332,C,No Time Limit,No Memory Limit
332,B,No Time Limit,No Memory Limit
332,A,No Time Limit,No Memory Limit
331,E2,No Time Limit,No Memory Limit
331,E1,No Time Limit,No Memory Limit
331,D3,No Time Limit,No Memory Limit
331,D2,No Time Limit,No Memory Limit
331,D1,No Time Limit,No Memory Limit
331,C3,No Time Limit,No Memory Limit
331,C2,No Time Limit,No Memory Limit
331,C1,No Time Limit,No Memory Limit
331,B2,No Time Limit,No Memory Limit
331,B1,No Time Limit,No Memory Limit
331,A2,No Time Limit,No Memory Limit
331,A1,No Time Limit,No Memory Limit
330,B,No Time Limit,No Memory Limit
330,A,No Time Limit,No Memory Limit
329,E,No Time Limit,No Memory Limit
329,D,No Time Limit,No Memory Limit
329,C,No Time Limit,No Memory Limit
329,B,No Time Limit,No Memory Limit
329,A,No Time Limit,No Memory Limit
328,B,No Time Limit,No Memory Limit
328,A,No Time Limit,No Memory Limit
327,E,No Time Limit,No Memory Limit
327,D,No Time Limit,No Memory Limit
327,C,No Time Limit,No Memory Limit
327,B,No Time Limit,No Memory Limit
327,A,No Time Limit,No Memory Limit
325,E,No Time Limit,No Memory Limit
325,D,No Time Limit,No Memory Limit
325,C,No Time Limit,No Memory Limit
325,B,No Time Limit,No Memory Limit
325,A,No Time Limit,No Memory Limit
323,C,No Time Limit,No Memory Limit
323,B,No Time Limit,No Memory Limit
323,A,No Time Limit,No Memory Limit
322,B,No Time Limit,No Memory Limit
322,A,No Time Limit,No Memory Limit
321,E,No Time Limit,No Memory Limit
321,D,No Time Limit,No Memory Limit
321,C,No Time Limit,No Memory Limit
321,B,No Time Limit,No Memory Limit
321,A,No Time Limit,No Memory Limit
320,B,No Time Limit,No Memory Limit
320,A,No Time Limit,No Memory Limit
319,E,No Time Limit,No Memory Limit
319,D,No Time Limit,No Memory Limit
319,C,No Time Limit,No Memory Limit
319,B,No Time Limit,No Memory Limit
319,A,No Time Limit,No Memory Limit
318,B,No Time Limit,No Memory Limit
318,A,No Time Limit,No Memory Limit
317,E,No Time Limit,No Memory Limit
317,D,No Time Limit,No Memory Limit
317,C,No Time Limit,No Memory Limit
317,B,No Time Limit,No Memory Limit
317,A,No Time Limit,No Memory Limit
316,G3,No Time Limit,No Memory Limit
316,G2,No Time Limit,No Memory Limit
316,G1,No Time Limit,No Memory Limit
316,F3,No Time Limit,No Memory Limit
316,F2,No Time Limit,No Memory Limit
316,F1,No Time Limit,No Memory Limit
316,E3,No Time Limit,No Memory Limit
316,E2,No Time Limit,No Memory Limit
316,E1,No Time Limit,No Memory Limit
316,D3,No Time Limit,No Memory Limit
316,D2,No Time Limit,No Memory Limit
316,D1,No Time Limit,No Memory Limit
316,C2,No Time Limit,No Memory Limit
316,C1,No Time Limit,No Memory Limit
316,B2,No Time Limit,No Memory Limit
316,B1,No Time Limit,No Memory Limit
316,A2,No Time Limit,No Memory Limit
316,A1,No Time Limit,No Memory Limit
315,B,No Time Limit,No Memory Limit
315,A,No Time Limit,No Memory Limit
314,E,No Time Limit,No Memory Limit
314,D,No Time Limit,No Memory Limit
314,C,No Time Limit,No Memory Limit
314,B,No Time Limit,No Memory Limit
314,A,No Time Limit,No Memory Limit
313,E,No Time Limit,No Memory Limit
313,D,No Time Limit,No Memory Limit
313,C,No Time Limit,No Memory Limit
313,B,No Time Limit,No Memory Limit
313,A,No Time Limit,No Memory Limit
312,B,No Time Limit,No Memory Limit
312,A,No Time Limit,No Memory Limit
311,E,No Time Limit,No Memory Limit
311,D,No Time Limit,No Memory Limit
311,C,No Time Limit,No Memory Limit
311,B,No Time Limit,No Memory Limit
311,A,No Time Limit,No Memory Limit
309,E,No Time Limit,No Memory Limit
309,D,No Time Limit,No Memory Limit
309,C,No Time Limit,No Memory Limit
309,B,No Time Limit,No Memory Limit
309,A,No Time Limit,No Memory Limit
306,D,No Time Limit,No Memory Limit
306,C,No Time Limit,No Memory Limit
306,B,No Time Limit,No Memory Limit
306,A,No Time Limit,No Memory Limit
305,E,No Time Limit,No Memory Limit
305,D,No Time Limit,No Memory Limit
305,C,No Time Limit,No Memory Limit
305,B,No Time Limit,No Memory Limit
305,A,No Time Limit,No Memory Limit
304,B,No Time Limit,No Memory Limit
304,A,No Time Limit,No Memory Limit
303,E,No Time Limit,No Memory Limit
303,D,No Time Limit,No Memory Limit
303,C,No Time Limit,No Memory Limit
303,B,No Time Limit,No Memory Limit
303,A,No Time Limit,No Memory Limit
302,B,No Time Limit,No Memory Limit
302,A,No Time Limit,No Memory Limit
301,E,No Time Limit,No Memory Limit
301,D,No Time Limit,No Memory Limit
301,C,No Time Limit,No Memory Limit
301,B,No Time Limit,No Memory Limit
301,A,No Time Limit,No Memory Limit
300,E,No Time Limit,No Memory Limit
300,D,No Time Limit,No Memory Limit
300,C,No Time Limit,No Memory Limit
300,B,No Time Limit,No Memory Limit
300,A,No Time Limit,No Memory Limit
299,B,No Time Limit,No Memory Limit
299,A,No Time Limit,No Memory Limit
298,B,No Time Limit,No Memory Limit
298,A,No Time Limit,No Memory Limit
297,E,No Time Limit,No Memory Limit
297,D,No Time Limit,No Memory Limit
297,C,No Time Limit,No Memory Limit
297,B,No Time Limit,No Memory Limit
297,A,No Time Limit,No Memory Limit
296,B,No Time Limit,No Memory Limit
296,A,No Time Limit,No Memory Limit
295,E,No Time Limit,No Memory Limit
295,D,No Time Limit,No Memory Limit
295,C,No Time Limit,No Memory Limit
295,B,No Time Limit,No Memory Limit
295,A,No Time Limit,No Memory Limit
294,E,No Time Limit,No Memory Limit
294,D,No Time Limit,No Memory Limit
294,C,No Time Limit,No Memory Limit
294,B,No Time Limit,No Memory Limit
294,A,No Time Limit,No Memory Limit
293,E,No Time Limit,No Memory Limit
293,D,No Time Limit,No Memory Limit
293,C,No Time Limit,No Memory Limit
293,B,No Time Limit,No Memory Limit
293,A,No Time Limit,No Memory Limit
292,E,No Time Limit,No Memory Limit
292,D,No Time Limit,No Memory Limit
292,C,No Time Limit,No Memory Limit
292,B,No Time Limit,No Memory Limit
292,A,No Time Limit,No Memory Limit
